t              TwoCables.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.19412819594021025E-007   0.873646059E-005
   0.19414360293988804E-007   0.920379352E-005
   0.19415900993956584E-007   0.967059623E-005
   0.19417441693924363E-007   0.101368541E-004
   0.19418982393892142E-007   0.106025545E-004
   0.19420523093859922E-007   0.110676665E-004
   0.19422063793827701E-007   0.115321654E-004
   0.19423604493795481E-007   0.119960114E-004
   0.19425145193763260E-007   0.124591688E-004
   0.19426685893731040E-007   0.129216032E-004
   0.19428226593698819E-007   0.133832937E-004
   0.19429767293666599E-007   0.138442256E-004
   0.19431307993634378E-007   0.143043808E-004
   0.19432848693602157E-007   0.147637293E-004
   0.19434389393569937E-007   0.152222274E-004
   0.19435930093537716E-007   0.156798378E-004
   0.19437470793505496E-007   0.161365369E-004
   0.19439011493473275E-007   0.165923193E-004
   0.19440552193441055E-007   0.170471667E-004
   0.19442092893408834E-007   0.175010609E-004
   0.19443633593376614E-007   0.179539547E-004
   0.19445174293344393E-007   0.184058154E-004
   0.19446714993312172E-007   0.188566119E-004
   0.19448255693279952E-007   0.193063261E-004
   0.19449796393247731E-007   0.197549343E-004
   0.19451337093215511E-007   0.202024203E-004
   0.19452877793183290E-007   0.206487566E-004
   0.19454418493151070E-007   0.210939015E-004
   0.19455959193118849E-007   0.215378204E-004
   0.19457499893086629E-007   0.219804915E-004
   0.19459040593054408E-007   0.224219002E-004
   0.19460581293022187E-007   0.228620229E-004
   0.19462121992989967E-007   0.233008523E-004
   0.19463662692957746E-007   0.237383465E-004
   0.19465203392925526E-007   0.241744674E-004
   0.19466744092893305E-007   0.246091877E-004
   0.19468284792861085E-007   0.250424873E-004
   0.19469825492828864E-007   0.254743500E-004
   0.19471366192796644E-007   0.259047538E-004
   0.19472906892764423E-007   0.263336642E-004
   0.19474447592732202E-007   0.267610503E-004
   0.19475988292699982E-007   0.271868794E-004
   0.19477528992667761E-007   0.276111368E-004
   0.19479069692635541E-007   0.280338027E-004
   0.19480610392603320E-007   0.284548569E-004
   0.19482151092571100E-007   0.288742831E-004
   0.19483691792538879E-007   0.292920377E-004
   0.19485232492506659E-007   0.297080878E-004
   0.19486773192474438E-007   0.301224100E-004
   0.19488313892442218E-007   0.305349859E-004
   0.19489854592409997E-007   0.309458010E-004
   0.19491395292377776E-007   0.313548371E-004
   0.19492935992345556E-007   0.317620797E-004
   0.19494476692313335E-007   0.321674670E-004
   0.19496017392281115E-007   0.325709771E-004
   0.19497558092248894E-007   0.329725954E-004
   0.19499098792216674E-007   0.333722892E-004
   0.19500639492184453E-007   0.337700731E-004
   0.19502180192152233E-007   0.341659215E-004
   0.19503720892120012E-007   0.345598164E-004
   0.19505261592087791E-007   0.349517140E-004
   0.19506802292055571E-007   0.353415671E-004
   0.19508342992023350E-007   0.357293720E-004
   0.19509883691991130E-007   0.361151178E-004
   0.19511424391958909E-007   0.364987791E-004
   0.19512965091926689E-007   0.368803594E-004
   0.19514505791894468E-007   0.372598188E-004
   0.19516046491862248E-007   0.376371208E-004
   0.19517587191830027E-007   0.380122256E-004
   0.19519127891797806E-007   0.383851257E-004
   0.19520668591765586E-007   0.387558066E-004
   0.19522209291733365E-007   0.391242575E-004
   0.19523749991701145E-007   0.394904637E-004
   0.19525290691668924E-007   0.398543925E-004
   0.19526831391636704E-007   0.402160076E-004
   0.19528372091604483E-007   0.405752762E-004
   0.19529912791572263E-007   0.409321801E-004
   0.19531453491540042E-007   0.412867230E-004
   0.19532994191507821E-007   0.416388975E-004
   0.19534534891475601E-007   0.419886783E-004
   0.19536075591443380E-007   0.423360361E-004
   0.19537616291411160E-007   0.426809347E-004
   0.19539156991378939E-007   0.430233413E-004
   0.19540697691346719E-007   0.433632449E-004
   0.19542238391314498E-007   0.437006383E-004
   0.19543779091282278E-007   0.440355216E-004
   0.19545319791250057E-007   0.443678618E-004
   0.19546860491217836E-007   0.446976555E-004
   0.19548401191185616E-007   0.450248372E-004
   0.19549941891153395E-007   0.453494031E-004
   0.19551482591121175E-007   0.456713387E-004
   0.19553023291088954E-007   0.459906259E-004
   0.19554563991056734E-007   0.463072793E-004
   0.19556104691024513E-007   0.466212587E-004
   0.19557645390992293E-007   0.469325387E-004
   0.19559186090960072E-007   0.472411048E-004
   0.19560726790927851E-007   0.475469205E-004
   0.19562267490895631E-007   0.478499933E-004
   0.19563808190863410E-007   0.481503121E-004
   0.19565348890831190E-007   0.484478551E-004
   0.19566889590798969E-007   0.487426005E-004
   0.19568430290766749E-007   0.490345265E-004
   0.19569970990734528E-007   0.493235930E-004
   0.19571511690702308E-007   0.496098255E-004
   0.19573052390670087E-007   0.498931986E-004
   0.19574593090637867E-007   0.501737049E-004
   0.19576133790605646E-007   0.504513155E-004
   0.19577674490573425E-007   0.507260047E-004
   0.19579215190541205E-007   0.509977326E-004
   0.19580755890508984E-007   0.512665101E-004
   0.19582296590476764E-007   0.515323445E-004
   0.19583837290444543E-007   0.517952139E-004
   0.19585377990412323E-007   0.520551002E-004
   0.19586918690380102E-007   0.523119779E-004
   0.19588459390347882E-007   0.525658106E-004
   0.19590000090315661E-007   0.528165911E-004
   0.19591540790283440E-007   0.530643010E-004
   0.19593081490251220E-007   0.533089551E-004
   0.19594622190218999E-007   0.535505314E-004
   0.19596162890186779E-007   0.537890410E-004
   0.19597703590154558E-007   0.540244400E-004
   0.19599244290122338E-007   0.542567250E-004
   0.19600784990090117E-007   0.544858631E-004
   0.19602325690057897E-007   0.547118470E-004
   0.19603866390025676E-007   0.549346878E-004
   0.19605407089993455E-007   0.551543708E-004
   0.19606947789961235E-007   0.553708887E-004
   0.19608488489929014E-007   0.555842125E-004
   0.19610029189896794E-007   0.557943204E-004
   0.19611569889864573E-007   0.560012086E-004
   0.19613110589832353E-007   0.562048663E-004
   0.19614651289800132E-007   0.564052898E-004
   0.19616191989767912E-007   0.566024755E-004
   0.19617732689735691E-007   0.567963798E-004
   0.19619273389703470E-007   0.569870281E-004
   0.19620814089671250E-007   0.571743731E-004
   0.19622354789639029E-007   0.573584221E-004
   0.19623895489606809E-007   0.575391568E-004
   0.19625436189574588E-007   0.577165811E-004
   0.19626976889542368E-007   0.578906802E-004
   0.19628517589510147E-007   0.580614396E-004
   0.19630058289477927E-007   0.582288449E-004
   0.19631598989445706E-007   0.583928995E-004
   0.19633139689413485E-007   0.585535927E-004
   0.19634680389381265E-007   0.587109062E-004
   0.19636221089349044E-007   0.588648472E-004
   0.19637761789316824E-007   0.590153904E-004
   0.19639302489284603E-007   0.591625394E-004
   0.19640843189252383E-007   0.593063050E-004
   0.19642383889220162E-007   0.594466619E-004
   0.19643924589187942E-007   0.595835954E-004
   0.19645465289155721E-007   0.597171093E-004
   0.19647005989123500E-007   0.598471815E-004
   0.19648546689091280E-007   0.599738123E-004
   0.19650087389059059E-007   0.600970125E-004
   0.19651628089026839E-007   0.602167675E-004
   0.19653168788994618E-007   0.603330627E-004
   0.19654709488962398E-007   0.604458874E-004
   0.19656250188930177E-007   0.605552377E-004
   0.19657790888897957E-007   0.606611102E-004
   0.19659331588865736E-007   0.607634938E-004
   0.19660872288833516E-007   0.608623996E-004
   0.19662412988801295E-007   0.609578019E-004
   0.19663953688769074E-007   0.610497227E-004
   0.19665494388736854E-007   0.611381256E-004
   0.19667035088704633E-007   0.612230142E-004
   0.19668575788672413E-007   0.613043958E-004
   0.19670116488640192E-007   0.613822485E-004
   0.19671657188607972E-007   0.614565724E-004
   0.19673197888575751E-007   0.615273675E-004
   0.19674738588543531E-007   0.615946265E-004
   0.19676279288511310E-007   0.616583566E-004
   0.19677819988479089E-007   0.617185433E-004
   0.19679360688446869E-007   0.617751866E-004
   0.19680901388414648E-007   0.618282866E-004
   0.19682442088382428E-007   0.618778431E-004
   0.19683982788350207E-007   0.619238490E-004
   0.19685523488317987E-007   0.619663115E-004
   0.19687064188285766E-007   0.620052379E-004
   0.19688604888253546E-007   0.620406063E-004
   0.19690145588221325E-007   0.620724240E-004
   0.19691686288189104E-007   0.621006839E-004
   0.19693226988156884E-007   0.621254076E-004
   0.19694767688124663E-007   0.621465661E-004
   0.19696308388092443E-007   0.621641957E-004
   0.19697849088060222E-007   0.621782674E-004
   0.19699389788028002E-007   0.621887812E-004
   0.19700930487995781E-007   0.621957224E-004
   0.19702471187963561E-007   0.621990985E-004
   0.19704011887931340E-007   0.621989384E-004
   0.19705552587899119E-007   0.621952204E-004
   0.19707093287866899E-007   0.621879663E-004
   0.19708633987834678E-007   0.621771687E-004
   0.19710174687802458E-007   0.621627987E-004
   0.19711715387770237E-007   0.621448780E-004
   0.19713256087738017E-007   0.621233921E-004
   0.19714796787705796E-007   0.620983483E-004
   0.19716337487673576E-007   0.620697683E-004
   0.19717878187641355E-007   0.620376522E-004
   0.19719418887609134E-007   0.620019855E-004
   0.19720959587576914E-007   0.619627754E-004
   0.19722500287544693E-007   0.619200218E-004
   0.19724040987512473E-007   0.618737176E-004
   0.19725581687480252E-007   0.618238919E-004
   0.19727122387448032E-007   0.617705591E-004
   0.19728663087415811E-007   0.617137048E-004
   0.19730203787383591E-007   0.616533289E-004
   0.19731744487351370E-007   0.615894169E-004
   0.19733285187319149E-007   0.615219978E-004
   0.19734825887286929E-007   0.614510573E-004
   0.19736366587254708E-007   0.613766388E-004
   0.19737907287222488E-007   0.612987278E-004
   0.19739447987190267E-007   0.612173390E-004
   0.19740988687158047E-007   0.611324649E-004
   0.19742529387125826E-007   0.610440911E-004
   0.19744070087093606E-007   0.609522358E-004
   0.19745610787061385E-007   0.608569208E-004
   0.19747151487029165E-007   0.607581351E-004
   0.19748692186996944E-007   0.606559224E-004
   0.19750232886964723E-007   0.605502719E-004
   0.19751773586932503E-007   0.604411689E-004
   0.19753314286900282E-007   0.603286026E-004
   0.19754854986868062E-007   0.602125947E-004
   0.19756395686835841E-007   0.600931562E-004
   0.19757936386803621E-007   0.599703089E-004
   0.19759477086771400E-007   0.598440565E-004
   0.19761017786739180E-007   0.597144135E-004
   0.19762558486706959E-007   0.595813653E-004
   0.19764099186674738E-007   0.594449266E-004
   0.19765639886642518E-007   0.593050936E-004
   0.19767180586610297E-007   0.591618955E-004
   0.19768721286578077E-007   0.590153431E-004
   0.19770261986545856E-007   0.588654475E-004
   0.19771802686513636E-007   0.587122158E-004
   0.19773343386481415E-007   0.585556336E-004
   0.19774884086449195E-007   0.583957153E-004
   0.19776424786416974E-007   0.582324865E-004
   0.19777965486384753E-007   0.580659507E-004
   0.19779506186352533E-007   0.578961408E-004
   0.19781046886320312E-007   0.577230530E-004
   0.19782587586288092E-007   0.575466911E-004
   0.19784128286255871E-007   0.573670550E-004
   0.19785668986223651E-007   0.571841629E-004
   0.19787209686191430E-007   0.569980330E-004
   0.19788750386159210E-007   0.568086907E-004
   0.19790291086126989E-007   0.566161179E-004
   0.19791831786094768E-007   0.564203547E-004
   0.19793372486062548E-007   0.562213863E-004
   0.19794913186030327E-007   0.560192275E-004
   0.19796453885998107E-007   0.558139000E-004
   0.19797994585965886E-007   0.556054110E-004
   0.19799535285933666E-007   0.553937825E-004
   0.19801075985901445E-007   0.551790217E-004
   0.19802616685869225E-007   0.549611359E-004
   0.19804157385837004E-007   0.547401360E-004
   0.19805698085804783E-007   0.545160328E-004
   0.19807238785772563E-007   0.542888338E-004
   0.19808779485740342E-007   0.540585752E-004
   0.19810320185708122E-007   0.538252461E-004
   0.19811860885675901E-007   0.535888794E-004
   0.19813401585643681E-007   0.533494749E-004
   0.19814942285611460E-007   0.531070509E-004
   0.19816482985579240E-007   0.528616256E-004
   0.19818023685547019E-007   0.526132135E-004
   0.19819564385514798E-007   0.523618401E-004
   0.19821105085482578E-007   0.521074944E-004
   0.19822645785450357E-007   0.518502166E-004
   0.19824186485418137E-007   0.515899956E-004
   0.19825727185385916E-007   0.513268715E-004
   0.19827267885353696E-007   0.510608515E-004
   0.19828808585321475E-007   0.507919649E-004
   0.19830349285289255E-007   0.505202297E-004
   0.19831889985257034E-007   0.502456387E-004
   0.19833430685224814E-007   0.499681992E-004
   0.19834971385192593E-007   0.496879293E-004
   0.19836512085160372E-007   0.494048509E-004
   0.19838052785128152E-007   0.491189894E-004
   0.19839593485095931E-007   0.488303776E-004
   0.19841134185063711E-007   0.485390192E-004
   0.19842674885031490E-007   0.482449141E-004
   0.19844215584999270E-007   0.479480732E-004
   0.19845756284967049E-007   0.476485147E-004
   0.19847296984934829E-007   0.473462678E-004
   0.19848837684902608E-007   0.470413579E-004
   0.19850378384870387E-007   0.467337959E-004
   0.19851919084838167E-007   0.464236036E-004
   0.19853459784805946E-007   0.461107920E-004
   0.19855000484773726E-007   0.457953793E-004
   0.19856541184741505E-007   0.454773872E-004
   0.19858081884709285E-007   0.451568376E-004
   0.19859622584677064E-007   0.448337560E-004
   0.19861163284644844E-007   0.445081569E-004
   0.19862703984612623E-007   0.441800548E-004
   0.19864244684580402E-007   0.438494717E-004
   0.19865785384548182E-007   0.435164075E-004
   0.19867326084515961E-007   0.431809021E-004
   0.19868866784483741E-007   0.428429666E-004
   0.19870407484451520E-007   0.425026483E-004
   0.19871948184419300E-007   0.421599470E-004
   0.19873488884387079E-007   0.418148811E-004
   0.19875029584354859E-007   0.414674651E-004
   0.19876570284322638E-007   0.411177170E-004
   0.19878110984290417E-007   0.407656553E-004
   0.19879651684258197E-007   0.404113271E-004
   0.19881192384225976E-007   0.400547397E-004
   0.19882733084193756E-007   0.396959113E-004
   0.19884273784161535E-007   0.393348382E-004
   0.19885814484129315E-007   0.389715569E-004
   0.19887355184097094E-007   0.386060710E-004
   0.19888895884064874E-007   0.382384314E-004
   0.19890436584032653E-007   0.378686527E-004
   0.19891977284000432E-007   0.374967640E-004
   0.19893517983968212E-007   0.371227543E-004
   0.19895058683935991E-007   0.367466455E-004
   0.19896599383903771E-007   0.363684630E-004
   0.19898140083871550E-007   0.359882506E-004
   0.19899680783839330E-007   0.356060336E-004
   0.19901221483807109E-007   0.352218340E-004
   0.19902762183774889E-007   0.348356552E-004
   0.19904302883742668E-007   0.344475120E-004
   0.19905843583710447E-007   0.340574188E-004
   0.19907384283678227E-007   0.336654193E-004
   0.19908924983646006E-007   0.332715608E-004
   0.19910465683613786E-007   0.328758615E-004
   0.19912006383581565E-007   0.324783432E-004
   0.19913547083549345E-007   0.320790168E-004
   0.19915087783517124E-007   0.316778933E-004
   0.19916628483484904E-007   0.312749798E-004
   0.19918169183452683E-007   0.308703311E-004
   0.19919709883420463E-007   0.304639761E-004
   0.19921250583388242E-007   0.300559332E-004
   0.19922791283356021E-007   0.296462131E-004
   0.19924331983323801E-007   0.292348286E-004
   0.19925872683291580E-007   0.288218143E-004
   0.19927413383259360E-007   0.284071848E-004
   0.19928954083227139E-007   0.279909782E-004
   0.19930494783194919E-007   0.275732236E-004
   0.19932035483162698E-007   0.271539393E-004
   0.19933576183130478E-007   0.267331507E-004
   0.19935116883098257E-007   0.263108741E-004
   0.19936657583066036E-007   0.258871278E-004
   0.19938198283033816E-007   0.254619426E-004
   0.19939738983001595E-007   0.250353442E-004
